event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_265,265,1846146,54866,54879,83:05.6,83:06.9,83,5,1.3,2,2,right_to_left,1,off_ball_run,2,coming_short,340954,J. Bike,17,RW,149860,C. Biegalski,8,RB,2337,Chicago RS,2.45,-31.16,5,wide_right,2,middle_third,False,-3.2,-36.01,5,wide_right,2,middle_third,False,8_769,54870,2,losing,1,4,328,1,create,9,medium_block,False,False,7.01,-139.36,2,backward,False,False,,,,8.82,5.11,-3.71,13.89,14.41,11.44,17.61,6.17,41.11,40.59,-0.52,False,False,3,ahead,3,ahead,19.94,14.22,-16.28,-24.33,5,wide_right,2,middle_third,False,-14.34,-27.17,5,wide_right,2,middle_third,False,True,True,True,False,False,0.0002,0.963,0.9837,True,True,1,False,,,,True,7,6,-1,True,True,True
1_266,266,1846146,54868,54881,83:05.8,83:07.1,83,5,1.3,2,2,right_to_left,1,off_ball_run,6,pulling_half_space,169682,L. Nesbeth,11,RDM,149860,C. Biegalski,8,RB,2337,Chicago RS,4.09,-12.99,4,half_space_right,2,middle_third,False,7.15,-18.34,4,half_space_right,2,middle_third,False,8_769,54870,2,losing,1,4,328,1,create,9,medium_block,False,False,5.78,-60.23,4,sideway_right,False,False,16.99,2,running,5.9,6.78,0.88,14.01,14.49,9.92,7.34,-2.58,40.99,40.51,-0.48,True,True,3,ahead,3,ahead,23.4,22.84,-16.08,-24.86,5,wide_right,2,middle_third,False,-13.83,-27.38,5,wide_right,2,middle_third,False,False,False,,False,True,0.0036,0.5155,0.7603,True,True,1,False,,,,True,3,5,2,True,True,
1_267,267,1846146,54886,54903,83:07.6,83:09.3,83,7,1.7,2,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,149860,C. Biegalski,8,RB,340954,J. Bike,17,RW,2337,Chicago RS,-12.08,-27.44,5,wide_right,2,middle_third,False,-3.81,-27.39,5,wide_right,2,middle_third,False,8_770,54888,2,losing,1,4,328,1,create,9,medium_block,False,False,7.9,0.35,1,forward,False,False,17.43,2,running,2.16,2.45,0.29,14.79,15.03,26.87,18.84,-8.03,40.21,39.97,-0.24,False,True,1,behind,3,ahead,11.54,8.67,-4.85,-36.44,5,wide_right,2,middle_third,False,-9.8,-33.66,5,wide_right,2,middle_third,False,False,False,,False,True,0.0017,0.5837,0.8579,True,True,0,True,,,,True,6,10,4,True,True,
1_268,268,1846146,55060,55079,83:25.0,83:26.9,83,25,1.9,2,2,right_to_left,1,off_ball_run,4,dropping_off,149860,C. Biegalski,8,RB,151149,S. Groom,16,LW,2337,Chicago RS,-12.71,-26.9,5,wide_right,2,middle_third,False,-17.17,-19.97,4,half_space_right,2,middle_third,False,8_776,55069,2,losing,1,4,331,1,create,9,medium_block,False,False,7.84,122.76,3,sideway_left,False,True,15.6,2,running,5.66,11.84,6.18,4.98,5.31,17.69,22.48,4.79,50.02,49.69,-0.33,False,False,1,behind,1,behind,32.64,24.49,-6.53,5.15,3,center,2,middle_third,False,-8.26,2.84,3,center,2,middle_third,False,False,False,,False,False,0.0003,0.9801,0.909,True,False,0,False,,,,False,7,6,-1,True,True,
1_269,269,1846146,55111,55147,83:30.1,83:33.7,83,30,3.6,2,2,right_to_left,1,off_ball_run,1,behind,817610,J. Joseph,17,RW,22810,M. Swanson,19,CF,2337,Chicago RS,2.45,9.52,2,half_space_left,2,middle_third,False,18.44,19.89,2,half_space_left,3,attacking_third,False,8_778,55109,2,losing,1,4,331,1,create,9,medium_block,True,False,21.39,32.96,1,forward,False,False,21.31,3,hsr,1.39,5.42,4.03,7.36,19.98,4.91,1.54,-3.37,47.64,35.02,-12.62,False,False,3,ahead,3,ahead,6.37,13.48,-3.12,6.43,3,center,2,middle_third,False,11.63,8.26,3,center,2,middle_third,False,False,False,,True,False,0.0854,0.6766,0.8594,True,True,1,False,True,True,False,True,1,3,2,True,True,
1_270,270,1846146,55125,55178,83:31.5,83:36.8,83,31,5.3,2,2,right_to_left,1,off_ball_run,1,behind,340954,J. Bike,17,RW,22810,M. Swanson,19,CF,2337,Chicago RS,7.77,-21.04,5,wide_right,2,middle_third,False,38.16,-13.31,4,half_space_right,3,attacking_third,False,8_778,55109,2,losing,1,4,331,1,create,9,medium_block,True,False,30.96,14.27,1,forward,False,False,21.23,3,hsr,5.93,4.57,-1.36,10.8,38.14,3.03,-0.02,-3.05,44.2,16.86,-27.34,False,False,3,ahead,3,ahead,33.3,21.55,-0.19,11.29,2,half_space_left,2,middle_third,False,28.02,5.71,3,center,3,attacking_third,False,True,True,True,False,True,0.0198,0.6165,0.9081,True,False,1,False,True,True,False,False,0,3,3,True,True,True
1_271,271,1846146,55996,56004,84:58.6,84:59.4,84,58,0.8,2,2,right_to_left,1,off_ball_run,4,dropping_off,57112,N. Kuikka,8,RB,816413,H. Anderson,4,LCB,2337,Chicago RS,-29.54,16.77,2,half_space_left,1,defensive_third,False,-32.93,17.25,2,half_space_left,1,defensive_third,False,8_781,55989,2,losing,1,4,335,0,build_up,10,high_block,False,False,3.42,171.94,2,backward,False,False,15.34,2,running,14.39,9.35,-5.04,6.29,5.23,35.83,38.16,2.33,48.71,49.77,1.06,False,False,2,same_line,2,same_line,15.1,15.18,-29.07,31.86,1,wide_left,1,defensive_third,False,-33.17,32.43,1,wide_left,1,defensive_third,False,True,True,True,False,False,0.0001,0.9688,0.8439,True,False,0,False,,,,False,10,10,0,True,True,True
1_272,272,1846146,56067,56106,85:05.7,85:09.6,85,5,3.9,2,2,right_to_left,1,off_ball_run,1,behind,817614,A. Cook,15,AM,169682,L. Nesbeth,11,RDM,2337,Chicago RS,0.32,-0.09,3,center,2,middle_third,False,11.87,-16.37,4,half_space_right,2,middle_third,False,8_784,56074,2,losing,1,4,338,1,create,9,medium_block,False,False,20.25,-54.65,4,sideway_right,True,False,18.95,2,running,3.95,7.71,3.76,4.22,12.65,3.9,0.78,-3.12,50.78,42.35,-8.43,True,False,3,ahead,3,ahead,27.19,33.6,-25.02,9.76,2,half_space_left,1,defensive_third,False,-12.96,6.26,3,center,2,middle_third,False,False,False,,False,True,0.0117,0.5992,0.7439,True,True,2,False,True,False,False,True,1,2,1,False,False,
1_273,273,1846146,56089,56101,85:07.9,85:09.1,85,7,1.2,2,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,22810,M. Swanson,19,CF,169682,L. Nesbeth,11,RDM,2337,Chicago RS,-5.53,13.18,2,half_space_left,2,middle_third,False,-0.72,10.78,2,half_space_left,2,middle_third,False,8_784,56074,2,losing,1,4,338,1,create,9,medium_block,False,False,5.38,-26.52,1,forward,False,False,16.03,2,running,8.02,7.05,-0.97,9.11,11.6,14.64,12.32,-2.32,45.89,43.4,-2.49,True,True,3,ahead,3,ahead,16.22,14.57,-19.28,4.58,3,center,1,defensive_third,False,-14.28,5.46,3,center,2,middle_third,False,False,False,,False,False,0.0072,0.686,0.7155,True,False,2,False,,,,True,5,5,0,False,False,
1_274,274,1846146,56105,56142,85:09.5,85:13.2,85,9,3.7,2,2,right_to_left,1,off_ball_run,1,behind,817610,J. Joseph,17,RW,169682,L. Nesbeth,11,RDM,2337,Chicago RS,9.68,21.94,1,wide_left,2,middle_third,False,37.51,19.98,2,half_space_left,3,attacking_third,False,8_784,56074,2,losing,1,4,338,1,create,9,medium_block,False,False,27.3,-4.03,1,forward,False,False,,,,4.87,3.67,-1.21,12.43,36.77,2.75,-0.74,-3.49,42.57,18.23,-24.34,False,False,3,ahead,3,ahead,27.83,46.49,-13.19,6.08,3,center,2,middle_third,False,-7.72,9.23,2,half_space_left,2,middle_third,False,True,True,True,False,True,0.0157,0.5697,0.8662,True,False,2,False,True,True,False,True,0,3,3,False,False,True
1_275,275,1846146,56114,56166,85:10.4,85:15.6,85,10,5.2,2,2,right_to_left,1,off_ball_run,3,cross_receiver,817614,A. Cook,15,AM,817610,J. Joseph,17,RW,2337,Chicago RS,14.55,-17.81,4,half_space_right,2,middle_third,False,45.01,-4.75,3,center,3,attacking_third,True,8_785,56142,2,losing,1,4,339,2,finish,8,low_block,False,False,33.42,23.21,1,forward,False,True,,,,8.72,4.06,-4.65,16.09,45.73,1.54,0.72,-0.82,38.91,9.27,-29.64,False,False,2,same_line,2,same_line,39.1,18.9,13.96,21.29,1,wide_left,2,middle_third,False,44.4,14.14,2,half_space_left,3,attacking_third,True,False,False,,True,True,0.1216,0.3256,0.7812,True,True,1,False,,,,True,2,2,0,True,True,
1_276,276,1846146,56126,56190,85:11.6,85:18.0,85,11,6.4,2,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,22810,M. Swanson,19,CF,817610,J. Joseph,17,RW,2337,Chicago RS,7.53,10.62,2,half_space_left,2,middle_third,False,47.28,9.87,2,half_space_left,3,attacking_third,True,8_785,56142,2,losing,1,4,339,2,finish,8,low_block,False,False,40.29,-1.08,1,forward,False,False,22.95,3,hsr,6.86,0.68,-6.18,24.98,47.59,17.45,0.31,-17.14,30.02,7.41,-22.61,True,False,1,behind,3,ahead,18.44,6.44,23.26,20.24,1,wide_left,3,attacking_third,False,41.6,12.9,2,half_space_left,3,attacking_third,True,True,True,False,True,True,0.2466,0.4696,0.9703,True,False,1,False,,,,False,1,6,5,True,True,True
1_277,277,1846146,56255,56267,85:24.5,85:25.7,85,24,1.2,2,2,right_to_left,1,off_ball_run,9,support,62385,Julia Bianchi,9,LDM,817610,J. Joseph,17,RW,2337,Chicago RS,39.15,16.35,2,half_space_left,3,attacking_third,True,42.23,11.8,2,half_space_left,3,attacking_third,True,8_788,56251,2,losing,1,4,339,2,finish,8,low_block,True,False,5.52,-55.91,4,sideway_right,False,False,16.43,2,running,2.39,4.0,1.62,46.05,48.55,6.9,6.32,-0.58,8.95,6.45,-2.5,True,True,1,behind,1,behind,5.12,6.34,44.27,16.18,2,half_space_left,3,attacking_third,True,47.06,15.91,2,half_space_left,3,attacking_third,True,False,False,,True,True,0.1043,0.2868,0.9042,True,True,0,True,,,,True,6,6,0,True,True,
1_278,278,1846146,57130,57151,86:52.0,86:54.1,86,52,2.1,2,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,340954,J. Bike,17,RW,22810,M. Swanson,19,CF,2337,Chicago RS,26.64,-8.98,3,center,3,attacking_third,False,38.58,-11.36,4,half_space_right,3,attacking_third,True,8_790,57134,2,losing,1,4,341,3,quick_break,12,defending_quick_break,False,False,11.7,-11.27,1,forward,False,False,22.98,3,hsr,10.09,8.19,-1.9,29.51,39.33,2.87,0.75,-2.12,25.49,15.67,-9.82,False,False,3,ahead,3,ahead,18.49,21.28,23.55,9.25,2,half_space_left,3,attacking_third,False,31.1,8.56,3,center,3,attacking_third,False,True,True,True,True,False,0.0614,0.6741,0.7734,True,True,0,False,,,,True,1,2,1,False,False,True
1_279,279,1846146,57135,57177,86:52.5,86:56.7,86,52,4.2,2,2,right_to_left,1,off_ball_run,3,cross_receiver,169682,L. Nesbeth,11,RDM,340954,J. Bike,17,RW,2337,Chicago RS,24.85,10.23,2,half_space_left,3,attacking_third,False,46.2,-3.35,3,center,3,attacking_third,True,8_791,57151,2,losing,1,4,341,3,quick_break,12,defending_quick_break,False,False,26.69,-32.46,1,forward,False,True,22.83,3,hsr,2.01,1.15,-0.86,30.87,49.96,6.02,3.76,-2.26,24.13,5.04,-19.09,True,True,1,behind,2,same_line,20.4,9.49,28.8,-9.78,4,half_space_right,3,attacking_third,False,46.35,-12.84,4,half_space_right,3,attacking_third,True,True,False,,True,True,0.2379,0.4915,0.9279,True,True,1,False,,,,False,3,4,1,True,True,
1_280,280,1846146,57139,57177,86:52.9,86:56.7,86,52,3.8,2,2,right_to_left,1,off_ball_run,9,support,817614,A. Cook,15,AM,340954,J. Bike,17,RW,2337,Chicago RS,17.4,-1.6,3,center,2,middle_third,False,39.44,-6.38,3,center,3,attacking_third,True,8_791,57151,2,losing,1,4,341,3,quick_break,12,defending_quick_break,False,False,22.66,-12.24,1,forward,False,False,22.12,3,hsr,1.08,1.66,0.58,32.2,49.96,14.8,10.52,-4.28,22.8,5.04,-17.76,True,True,1,behind,1,behind,16.18,9.46,30.95,-10.44,4,half_space_right,3,attacking_third,False,46.35,-12.84,4,half_space_right,3,attacking_third,True,False,False,,True,True,0.0972,0.4497,0.7508,True,False,1,False,,,,False,7,8,1,True,True,
1_281,281,1846146,57856,57873,88:04.6,88:06.3,88,4,1.7,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,63540,Adriana,16,LW,57138,C. Pickett,16,LW,2334,Orlando Pride,4.05,22.94,1,wide_left,2,middle_third,False,14.45,25.4,1,wide_left,2,middle_third,False,8_792,57863,1,winning,4,1,343,1,create,9,medium_block,True,False,10.0,13.31,1,forward,False,False,22.51,3,hsr,1.83,1.51,-0.32,4.69,15.01,0.64,0.56,-0.08,50.31,39.99,-10.32,False,False,3,ahead,3,ahead,11.25,8.47,-2.53,32.07,1,wide_left,2,middle_third,False,10.51,32.9,1,wide_left,2,middle_third,False,True,True,False,False,True,0.0131,0.3999,0.9869,True,True,0,False,,,,True,1,2,1,True,True,True
1_282,282,1846146,57866,57932,88:05.6,88:12.2,88,5,6.6,2,1,left_to_right,1,off_ball_run,3,cross_receiver,151077,J. Doyle,16,LW,63540,Adriana,16,LW,2334,Orlando Pride,0.44,3.38,3,center,2,middle_third,False,36.11,-6.63,3,center,3,attacking_third,False,8_793,57873,1,winning,4,1,344,2,finish,8,low_block,True,False,37.38,-15.68,1,forward,False,False,20.26,3,hsr,5.83,7.51,1.67,9.83,42.22,9.39,6.11,-3.28,45.17,12.78,-32.39,True,False,1,behind,1,behind,22.78,14.26,9.62,24.23,1,wide_left,2,middle_third,False,40.51,6.93,3,center,3,attacking_third,True,False,False,,True,False,0.0946,0.772,0.9247,True,False,1,False,,,,False,4,5,1,True,True,
1_283,283,1846146,57870,57939,88:06.0,88:12.9,88,6,6.9,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,62389,Angelina,12,LM,63540,Adriana,16,LW,2334,Orlando Pride,3.1,23.68,1,wide_left,2,middle_third,False,42.42,11.85,2,half_space_left,3,attacking_third,True,8_793,57873,1,winning,4,1,344,2,finish,8,low_block,True,False,40.65,-16.74,1,forward,False,False,19.58,2,running,5.24,1.4,-3.84,12.76,44.28,9.66,1.86,-7.8,42.24,10.72,-31.52,True,False,1,behind,2,same_line,9.34,7.04,12.37,24.85,1,wide_left,2,middle_third,False,40.37,5.11,3,center,3,attacking_third,True,True,True,False,True,True,0.1611,0.5625,0.8738,True,False,1,False,,,,False,3,4,1,True,True,True
1_284,284,1846146,58235,58273,88:42.5,88:46.3,88,42,3.8,2,1,left_to_right,1,off_ball_run,1,behind,63540,Adriana,16,LW,57138,C. Pickett,16,LW,2334,Orlando Pride,13.57,16.75,2,half_space_left,2,middle_third,False,37.95,19.63,2,half_space_left,3,attacking_third,False,8_799,58227,1,winning,4,1,345,1,create,9,medium_block,False,False,24.77,6.74,1,forward,False,False,23.35,3,hsr,5.4,1.96,-3.44,14.62,38.63,1.05,0.68,-0.37,40.38,16.37,-24.01,True,False,3,ahead,3,ahead,16.69,26.12,4.08,30.48,1,wide_left,2,middle_third,False,13.18,27.91,1,wide_left,2,middle_third,False,True,True,False,False,True,0.0155,0.5579,0.9798,True,True,0,False,True,True,False,True,1,3,2,True,True,True
1_285,285,1846146,58257,58290,88:44.7,88:48.0,88,44,3.3,2,1,left_to_right,1,off_ball_run,3,cross_receiver,62389,Angelina,12,LM,63540,Adriana,16,LW,2334,Orlando Pride,15.2,-2.71,3,center,2,middle_third,False,31.97,-3.29,3,center,3,attacking_third,False,8_800,58273,1,winning,4,1,346,2,finish,8,low_block,False,False,16.42,-1.98,1,forward,False,False,18.26,2,running,9.64,10.07,0.43,26.79,42.48,11.59,10.51,-1.08,28.21,12.52,-15.69,True,True,1,behind,1,behind,24.67,26.48,26.17,19.39,2,half_space_left,3,attacking_third,False,41.74,21.32,1,wide_left,3,attacking_third,False,False,False,,True,False,0.0435,0.6719,0.6065,True,False,2,False,,,,False,4,4,0,True,True,
1_286,286,1846146,58263,58304,88:45.3,88:49.4,88,45,4.1,2,1,left_to_right,1,off_ball_run,9,support,156934,V. Villacorta,11,RDM,63540,Adriana,16,LW,2334,Orlando Pride,13.46,12.71,2,half_space_left,2,middle_third,False,30.08,15.38,2,half_space_left,3,attacking_third,False,8_800,58273,1,winning,4,1,346,2,finish,8,low_block,False,False,19.45,9.13,1,forward,False,False,17.01,2,running,4.37,5.12,0.75,31.3,41.26,17.84,11.18,-6.66,23.7,13.74,-9.96,True,True,1,behind,1,behind,18.3,12.99,30.53,19.3,2,half_space_left,3,attacking_third,False,40.38,23.29,1,wide_left,3,attacking_third,False,False,False,,True,False,0.0237,0.7714,0.9499,True,False,2,False,,,,False,5,5,0,True,True,
1_287,287,1846146,58272,58332,88:46.2,88:52.2,88,46,6.0,2,1,left_to_right,1,off_ball_run,5,overlap,57138,C. Pickett,16,LW,63540,Adriana,16,LW,2334,Orlando Pride,12.77,28.05,1,wide_left,2,middle_third,False,45.42,24.39,1,wide_left,3,attacking_third,False,8_800,58273,1,winning,4,1,346,2,finish,8,low_block,False,False,33.12,-6.4,1,forward,False,False,23.59,3,hsr,5.53,3.15,-2.39,37.98,44.7,25.21,-0.72,-25.93,17.02,10.3,-6.72,False,False,1,behind,3,ahead,25.94,7.26,37.28,19.55,2,half_space_left,3,attacking_third,False,38.27,25.66,1,wide_left,3,attacking_third,False,True,True,True,True,False,0.0295,0.6596,0.9828,True,False,2,False,,,,False,0,7,7,True,True,True
1_288,288,1846146,58341,58352,88:53.1,88:54.2,88,53,1.1,2,1,left_to_right,1,off_ball_run,3,cross_receiver,151077,J. Doyle,16,LW,57138,C. Pickett,16,LW,2334,Orlando Pride,45.83,-5.27,3,center,3,attacking_third,True,49.49,-1.45,3,center,3,attacking_third,True,8_801,58332,1,winning,4,1,346,2,finish,8,low_block,False,False,4.89,46.23,3,sideway_left,False,False,16.9,2,running,1.19,0.59,-0.6,47.86,52.74,2.03,3.25,1.22,7.14,2.26,-4.88,True,True,1,behind,1,behind,27.35,20.77,50.04,21.75,1,wide_left,3,attacking_third,False,53.86,18.86,2,half_space_left,3,attacking_third,True,False,False,,True,True,0.1168,0.2765,0.7187,True,False,1,False,,,,True,3,4,1,True,True,
1_289,289,1846146,58341,58353,88:53.1,88:54.3,88,53,1.2,2,1,left_to_right,1,off_ball_run,3,cross_receiver,156934,V. Villacorta,11,RDM,57138,C. Pickett,16,LW,2334,Orlando Pride,36.53,13.04,2,half_space_left,3,attacking_third,False,39.38,8.5,3,center,3,attacking_third,True,8_801,58332,1,winning,4,1,346,2,finish,8,low_block,False,False,5.37,-57.88,4,sideway_right,False,True,16.0,2,running,1.75,2.57,0.82,47.86,53.08,11.33,13.7,2.37,7.14,1.92,-5.22,True,True,1,behind,1,behind,16.07,17.9,50.04,21.75,1,wide_left,3,attacking_third,False,54.1,18.68,2,half_space_left,3,attacking_third,True,False,False,,True,True,0.079,0.347,0.7714,True,False,1,False,,,,True,6,6,0,True,True,
1_290,290,1846146,58831,58881,89:42.1,89:47.1,89,42,5.0,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,62389,Angelina,12,LM,63540,Adriana,16,LW,2334,Orlando Pride,6.67,6.75,3,center,2,middle_third,False,33.26,-2.94,3,center,3,attacking_third,False,8_814,58827,1,winning,4,1,354,3,quick_break,12,defending_quick_break,True,False,28.33,-20.02,1,forward,False,False,20.28,3,hsr,2.05,3.24,1.19,15.81,36.24,9.14,2.98,-6.16,39.19,18.76,-20.43,True,True,2,same_line,2,same_line,9.51,11.43,7.07,16.25,2,half_space_left,2,middle_third,False,32.89,8.48,3,center,3,attacking_third,False,True,True,True,True,False,0.0858,0.7771,0.9908,True,True,1,False,,,,True,3,3,0,True,True,True
1_291,291,1846146,58835,58880,89:42.5,89:47.0,89,42,4.5,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,57138,C. Pickett,16,LW,63540,Adriana,16,LW,2334,Orlando Pride,10.8,30.35,1,wide_left,2,middle_third,False,32.31,27.74,1,wide_left,3,attacking_third,False,8_814,58827,1,winning,4,1,354,3,quick_break,12,defending_quick_break,True,False,22.09,-6.92,1,forward,False,False,18.09,2,running,5.57,16.0,10.43,16.55,35.8,5.75,3.49,-2.26,38.45,19.2,-19.25,False,False,2,same_line,2,same_line,14.41,19.01,8.26,16.17,2,half_space_left,2,middle_third,False,32.49,8.73,3,center,3,attacking_third,False,False,False,,False,False,0.0171,0.7731,0.8362,True,True,1,False,,,,True,3,3,0,True,True,
1_292,292,1846146,58871,58887,89:46.1,89:47.7,89,46,1.6,2,1,left_to_right,1,off_ball_run,9,support,63540,Adriana,16,LW,62389,Angelina,12,LM,2334,Orlando Pride,28.73,11.17,2,half_space_left,3,attacking_third,False,35.17,7.08,3,center,3,attacking_third,False,8_815,58883,1,winning,4,1,354,3,quick_break,12,defending_quick_break,True,False,7.63,-32.42,1,forward,False,True,17.16,2,running,2.49,3.18,0.69,31.78,38.53,3.05,3.36,0.31,23.22,16.47,-6.75,True,True,2,same_line,2,same_line,12.54,10.19,28.33,-1.36,3,center,3,attacking_third,False,35.43,-3.11,3,center,3,attacking_third,False,False,False,,True,True,0.1299,0.461,0.8384,True,True,1,True,,,,True,4,3,-1,True,True,
1_293,293,1846146,58871,58949,89:46.1,89:53.9,89,46,7.8,2,1,left_to_right,1,off_ball_run,5,overlap,151077,J. Doyle,16,LW,62389,Angelina,12,LM,2334,Orlando Pride,4.97,-13.19,4,half_space_right,2,middle_third,False,44.41,-21.72,5,wide_right,3,attacking_third,False,8_815,58883,1,winning,4,1,354,3,quick_break,12,defending_quick_break,True,False,40.96,-12.2,1,forward,False,False,19.29,2,running,19.11,5.21,-13.9,31.78,47.27,26.81,2.86,-23.95,23.22,7.73,-15.49,True,False,1,behind,3,ahead,26.18,8.98,28.33,-1.36,3,center,3,attacking_third,False,39.9,-13.95,4,half_space_right,3,attacking_third,True,True,True,True,False,False,0.0149,0.9625,0.9809,True,False,1,False,,,,False,4,8,4,True,True,True
1_294,294,1846146,59261,59304,90:25.1,90:29.4,90,25,4.3,2,2,right_to_left,1,off_ball_run,9,support,151186,T. Malham,2,LB,817610,J. Joseph,17,RW,2337,Chicago RS,10.48,17.83,2,half_space_left,2,middle_third,False,29.72,23.52,1,wide_left,3,attacking_third,False,8_825,59266,2,losing,1,4,358,3,quick_break,12,defending_quick_break,False,False,19.79,16.47,1,forward,False,False,16.11,2,running,12.83,7.75,-5.08,36.76,49.49,26.28,19.77,-6.51,18.24,5.51,-12.73,False,False,1,behind,1,behind,27.42,19.73,37.89,17.25,2,half_space_left,3,attacking_third,False,49.07,19.65,2,half_space_left,3,attacking_third,True,False,False,,True,False,0.0221,0.9402,0.9354,True,False,0,False,,,,False,8,9,1,True,True,
1_295,295,1846146,59444,59534,90:43.4,90:52.4,90,43,9.0,2,1,left_to_right,1,off_ball_run,3,cross_receiver,62389,Angelina,12,LM,63540,Adriana,16,LW,2334,Orlando Pride,-11.31,-8.89,3,center,2,middle_third,False,39.07,-2.07,3,center,3,attacking_third,True,8_831,59443,1,winning,4,1,361,2,finish,8,low_block,True,False,50.97,7.71,1,forward,False,False,21.21,3,hsr,2.09,1.84,-0.25,7.31,44.48,18.62,5.41,-13.21,47.69,10.52,-37.17,True,True,1,behind,2,same_line,24.22,13.73,5.34,8.7,3,center,2,middle_third,False,39.34,11.66,2,half_space_left,3,attacking_third,True,False,False,,True,True,0.126,0.4061,0.9561,True,False,0,True,,,,False,4,4,0,True,True,
1_296,296,1846146,59644,59679,91:03.4,91:06.9,91,3,3.5,2,2,right_to_left,1,off_ball_run,7,pulling_wide,817610,J. Joseph,17,RW,22810,M. Swanson,19,CF,2337,Chicago RS,5.94,14.03,2,half_space_left,2,middle_third,False,17.77,27.08,1,wide_left,2,middle_third,False,8_833,59634,2,losing,1,4,362,4,transition,11,defending_transition,False,False,18.99,47.81,3,sideway_left,True,False,,,,5.07,2.48,-2.58,10.45,23.09,4.51,5.32,0.81,44.55,31.91,-12.64,True,True,3,ahead,3,ahead,17.27,11.62,-5.46,27.0,1,wide_left,2,middle_third,False,6.74,30.73,1,wide_left,2,middle_third,False,True,True,False,False,False,0.0039,0.9411,0.9805,True,True,0,False,,,,True,3,3,0,True,True,True
1_297,297,1846146,59682,59694,91:07.2,91:08.4,91,7,1.2,2,2,right_to_left,1,off_ball_run,9,support,22810,M. Swanson,19,CF,817610,J. Joseph,17,RW,2337,Chicago RS,7.62,29.95,1,wide_left,2,middle_third,False,11.15,25.07,1,wide_left,2,middle_third,False,8_834,59686,2,losing,1,4,362,4,transition,11,defending_transition,False,False,6.07,-54.12,4,sideway_right,False,False,18.06,2,running,1.09,1.93,0.84,23.62,24.8,16.0,13.65,-2.35,31.38,30.2,-1.18,True,True,1,behind,1,behind,9.98,8.36,17.44,28.16,1,wide_left,2,middle_third,False,17.22,30.82,1,wide_left,2,middle_third,False,True,True,False,False,False,0.0146,0.8305,0.9782,True,True,0,False,,,,True,6,6,0,True,True,True
1_298,298,1846146,59697,59719,91:08.7,91:10.9,91,8,2.2,2,2,right_to_left,1,off_ball_run,9,support,62385,Julia Bianchi,9,LDM,22810,M. Swanson,19,CF,2337,Chicago RS,-8.04,8.14,3,center,2,middle_third,False,1.41,1.58,3,center,2,middle_third,False,8_835,59694,2,losing,1,4,362,4,transition,11,defending_transition,False,False,11.54,-34.77,1,forward,False,False,16.62,2,running,6.79,7.86,1.07,24.93,25.15,32.97,23.74,-9.23,30.07,29.85,-0.22,True,True,1,behind,1,behind,24.85,13.89,11.35,23.68,1,wide_left,2,middle_third,False,7.1,14.25,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0064,0.9672,0.9578,True,True,0,False,,,,True,6,7,1,True,True,
